ActivityStartDate,ActivityStartTime/Time,ActivityEndDate,ActivityEndTime/Time,MonitoringLocationIdentifier,ActivityDepthHeightMeasure/MeasureValue,ActivityMediaName,CharacteristicName,ResultMeasureValue,ResultMeasure/MeasureUnitCode,ResultStatusIdentifier,MeasureQualifierCode,DetectionQuantitationLimitMeasure/MeasureValue,ResultDetectionConditionText,ProjectIdentifier,ResultAnalyticalMethod/MethodName,ProviderName,ActivityDepthHeightMeasure/MeasureUnitCode
2017-10-30,11:39:00,,,21OHIO_WQX-P11S74,,Water,Specific conductance,1070,umho/cm,Final,,2.0,,1385;1822,2510 B ~ Conductivity - Laboratory Method,STORET,
2017-05-30,11:26:00,,,21OHIO_WQX-P11P05,,Water,Total suspended solids,12.5,mg/L,Final,,5.0,,1812,2540 D ~ Total Suspended Solids in Water,STORET,
2017-04-04,13:31:00,,,21OHIO_WQX-P11P05,,Water,Specific conductance,694,umho/cm,Final,,2.0,,1812,2510 B ~ Conductivity - Laboratory Method,STORET,
2017-11-15,09:47:00,,,21OHIO_WQX-P11P18,,Water,Total dissolved solids,488,mg/L,Final,,10.0,,1771,2540 C ~ Total Dissolved Solids in Water,STORET,
2017-06-20,10:43:00,,,21OHIO_WQX-P11P05,,Water,Selenium,,,Final,,2.0,Below Reporting Limit,1812,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2017-07-10,13:48:00,,,21OHIO_WQX-P11K05,,Water,Chemical oxygen demand,42.5,mg/L,Final,,20.0,,1812,5220 D ~ Chemical Oxygen Demand by Colorimetry- Closed Reflux,STORET,
2017-06-26,13:43:00,,,21OHIO_WQX-P11P05,,Water,Total suspended solids,7.5,mg/L,Final,,5.0,,1812,2540 D ~ Total Suspended Solids in Water,STORET,
2017-06-20,09:59:00,,,21OHIO_WQX-P11K10,,Water,Total Kjeldahl nitrogen (Organic N & NH3),0.563,mg/L,Final,,0.2,,1812,351.2 ~ EPA; Total Kjeldahl Nitrogen by Colorimetry,STORET,
2017-08-15,10:57:00,,,21OHIO_WQX-P11Q07,,Water,Iron,204,ug/L,Final,,50.0,,1812,Metals in Water by ICP-AES,STORET,
2017-08-15,09:13:00,,,21OHIO_WQX-P11K09,,Water,Total suspended solids,,,Final,,5.0,Below Reporting Limit,1812,2540 D ~ Total Suspended Solids in Water,STORET,
2017-02-08,12:01:00,,,21OHIO_WQX-P11P18,,Water,Nitrite,,,Final,,0.02,Below Reporting Limit,1771,Nitrate-Nitrite Nitrogen by Colorimetry,STORET,
2017-04-11,08:57:00,,,21OHIO_WQX-P11P05,,Water,Magnesium,19.4,mg/L,Final,,1.0,,1812,Metals in Water by ICP-AES,STORET,
2017-08-15,10:13:00,,,21OHIO_WQX-P11P05,,Water,pH,8.03,,Final,,,,1812,,STORET,
2017-06-14,15:25:00,,,21OHIO_WQX-P11P05,,Water,Total suspended solids,8.5,mg/L,Final,,5.0,,1812,2540 D ~ Total Suspended Solids in Water,STORET,
2017-07-11,10:24:00,,,21OHIO_WQX-P11P18,,Water,Zinc,,,Final,,10.0,Below Reporting Limit,1812,Metals in Water by ICP-AES,STORET,
2017-06-20,09:59:00,,,21OHIO_WQX-P11K10,,Water,Specific conductance,576,umho/cm,Final,,2.0,,1812,2510 B ~ Conductivity - Laboratory Method,STORET,
2017-06-14,15:25:00,,,21OHIO_WQX-P11P05,,Water,Chloride,118,mg/L,Final,,5.0,,1812,Chloride by Colorimetric Analysis I,STORET,
2017-07-25,09:01:00,,,21OHIO_WQX-P11P05,,Water,Manganese,48.9,ug/L,Final,,10.0,,1812,Metals in Water by ICP-AES,STORET,
2017-06-20,10:20:00,,,21OHIO_WQX-P11P08,,Water,Aluminum,376,ug/L,Final,,200.0,,1812,Metals in Water by ICP-AES,STORET,
2017-05-30,11:26:00,,,21OHIO_WQX-P11P05,,Water,Specific conductance,737,umho/cm,Final,,2.0,,1812,2510 B ~ Conductivity - Laboratory Method,STORET,
2017-05-11,13:24:00,,,21OHIO_WQX-P11P05,,Water,Dissolved oxygen saturation,85.9,%,Final,,,,1812,,STORET,
2017-04-13,12:41:00,,,21OHIO_WQX-P11P05,,Water,Orthophosphate,0.0179,mg/L,Final,,0.01,,1812,Phosphorus by Colorimetry,STORET,
2017-08-15,10:13:00,,,21OHIO_WQX-P11P05,,Water,Potassium,4.1,mg/L,Final,,2.0,,1812,Metals in Water by ICP-AES,STORET,
2017-08-15,10:13:00,,,21OHIO_WQX-P11P05,,Water,Magnesium,20.7,mg/L,Final,,1.0,,1812,Metals in Water by ICP-AES,STORET,
2017-09-06,13:03:00,,,21OHIO_WQX-P11P05,,Water,Manganese,44.1,ug/L,Final,,10.0,,1812,Metals in Water by ICP-AES,STORET,
2017-06-20,11:08:00,,,21OHIO_WQX-P11A07,,Water,"Temperature, water",18.2,deg C,Final,,,,1812,,STORET,
2017-09-06,12:30:00,,,21OHIO_WQX-P11P18,,Water,Strontium,967,ug/L,Final,,30.0,,1812,Metals in Water by ICP-AES,STORET,
2017-06-20,11:28:00,,,21OHIO_WQX-P11Q07,,Water,Chemical oxygen demand,24.2,mg/L,Final,,20.0,,1812,5220 D ~ Chemical Oxygen Demand by Colorimetry- Closed Reflux,STORET,
2017-07-12,08:41:00,,,21OHIO_WQX-P11P05,,Water,Lead,3.5,ug/L,Final,,2.0,,1812,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2017-10-30,11:39:00,,,21OHIO_WQX-P11S74,,Water,Sulfate,129,mg/L,Final,,50.0,,1385;1822,Sulfate in Water by Colorimetry,STORET,
2017-07-27,14:40:00,,,21OHIO_WQX-P11P05,,Water,Nitrate + Nitrite,1.8,mg/L,Final,,0.1,,1812,Nitrate-Nitrite Nitrogen by Colorimetry,STORET,
2017-02-08,12:26:00,,,21OHIO_WQX-P11S74,,Water,"Total Phosphorus, mixed forms",0.624,mg/L,Final,,0.02,,1385,Total Phosphorus After Block Digestion,STORET,
2017-03-20,12:43:00,,,21OHIO_WQX-P11S74,,Water,Dissolved oxygen saturation,115.9,%,Final,,,,1385,,STORET,
2017-07-17,15:33:00,,,21OHIO_WQX-P11P18,,Water,Specific conductance,881,umho/cm,Final,,,,1771,,STORET,
2017-08-15,10:57:00,,,21OHIO_WQX-P11Q07,,Water,Selenium,,,Final,,2.0,Below Reporting Limit,1812,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2017-07-24,13:34:00,,,21OHIO_WQX-P11P18,,Water,Iron,304,ug/L,Final,,50.0,,1812,Metals in Water by ICP-AES,STORET,
2017-06-20,11:08:00,,,21OHIO_WQX-P11A07,,Water,"Total Phosphorus, mixed forms",0.162,mg/L,Final,,0.01,,1812,Total Phosphorus After Block Digestion,STORET,
2017-11-07,10:59:00,,,21OHIO_WQX-P11P05,,Water,Nitrate + Nitrite,3.26,mg/L,Final,,0.1,,1812,Nitrate-Nitrite Nitrogen by Colorimetry,STORET,
2017-06-20,11:08:00,,,21OHIO_WQX-P11A07,,Water,"Hardness, Ca, Mg",216,mg/L,Final,,10.0,,1812,Metals in Water by ICP-AES,STORET,
2017-06-20,10:08:00,,,21OHIO_WQX-P11P18,,Water,Orthophosphate,0.0459,mg/L,Final,,0.01,,1812,Phosphorus by Colorimetry,STORET,
2017-12-07,13:21:00,,,21OHIO_WQX-P11S74,,Water,Nitrite,,,Final,,0.02,Below Reporting Limit,1385,Nitrate-Nitrite Nitrogen by Colorimetry,STORET,
2017-07-17,15:33:00,,,21OHIO_WQX-P11P18,,Water,Total suspended solids,,,Final,,5.0,Below Reporting Limit,1771,2540 D ~ Total Suspended Solids in Water,STORET,
2017-06-20,11:08:00,,,21OHIO_WQX-P11A07,,Water,Calcium,58.9,mg/L,Final,,2.0,,1812,Metals in Water by ICP-AES,STORET,
2017-07-25,09:01:00,,,21OHIO_WQX-P11P05,,Water,Magnesium,18.7,mg/L,Final,,1.0,,1812,Metals in Water by ICP-AES,STORET,
2017-07-25,09:18:00,,,21OHIO_WQX-P11A07,,Water,pH,7.94,,Final,,,,1812,,STORET,
2017-12-07,13:21:00,,,21OHIO_WQX-P11S74,,Water,Dissolved oxygen saturation,114.1,%,Final,,,,1385,,STORET,
2017-04-21,12:35:00,,,21OHIO_WQX-P11P05,,Water,Specific conductance,616,umho/cm,Final,,,,1812,,STORET,
2017-07-27,10:00:00,,,21OHIO_WQX-P11P18,,Water,Nitrate + Nitrite,0.702,mg/L,Final,,0.1,,1812,Nitrate-Nitrite Nitrogen by Colorimetry,STORET,
2017-08-15,09:37:00,,,21OHIO_WQX-P11P18,,Water,"Alkalinity, total",201,mg/L,Final,,5.0,,1812,Alkalinity by Titration,STORET,
2017-11-15,09:47:00,,,21OHIO_WQX-P11P18,,Water,Orthophosphate,0.0103,mg/L,Final,,0.01,,1771,Phosphorus by Colorimetry,STORET,
2017-06-20,11:28:00,,,21OHIO_WQX-P11Q07,,Water,"Alkalinity, total",89.6,mg/L,Final,,5.0,,1812,Alkalinity by Titration,STORET,
2017-04-13,12:41:00,,,21OHIO_WQX-P11P05,,Water,Sodium,44.3,mg/L,Final,,5.0,,1812,Metals in Water by ICP-AES,STORET,
2017-08-29,10:08:00,,,21OHIO_WQX-P11P05,,Water,"Total Phosphorus, mixed forms",0.0823,mg/L,Final,,0.01,,1812,Total Phosphorus After Block Digestion,STORET,
2017-03-21,12:00:00,,,21OHIO_WQX-P11P05,,Water,"Temperature, water",5.2,deg C,Final,,,,1812,,STORET,
2017-05-24,12:58:00,,,21OHIO_WQX-P11S74,,Water,Ammonia,0.222,mg/L,Final,,0.05,,1385,350.1 ~ EPA; Ammonia Nitrogen by Colorimetry,STORET,
2017-04-05,09:21:00,,,21OHIO_WQX-P11P18,,Water,Cadmium,,,Final,,0.2,Below Reporting Limit,1771,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2017-04-11,08:57:00,,,21OHIO_WQX-P11P05,,Water,Calcium,80.7,mg/L,Final,,2.0,,1812,Metals in Water by ICP-AES,STORET,
2017-10-30,12:04:00,,,21OHIO_WQX-P11P18,,Water,Total suspended solids,,,Final,,5.0,Below Reporting Limit,1771,2540 D ~ Total Suspended Solids in Water,STORET,
2017-04-05,09:21:00,,,21OHIO_WQX-P11P18,,Water,Aluminum,582,ug/L,Final,,200.0,,1771,Metals in Water by ICP-AES,STORET,
2017-08-15,10:37:00,,,21OHIO_WQX-P11A07,,Water,Sulfate,59.2,mg/L,Final,,10.0,,1812,Sulfate in Water by Colorimetry,STORET,
2017-06-20,10:08:00,,,21OHIO_WQX-P11P18,,Water,Aluminum,297,ug/L,Final,,200.0,,1812,Metals in Water by ICP-AES,STORET,
2017-08-15,10:57:00,,,21OHIO_WQX-P11Q07,,Water,Sodium,64.2,mg/L,Final,,5.0,,1812,Metals in Water by ICP-AES,STORET,
2017-09-06,12:30:00,,,21OHIO_WQX-P11P18,,Water,Total Kjeldahl nitrogen (Organic N & NH3),0.444,mg/L,Final,,0.2,,1812,351.2 ~ EPA; Total Kjeldahl Nitrogen by Colorimetry,STORET,
2017-06-20,11:28:00,,,21OHIO_WQX-P11Q07,,Water,Barium,25.2,ug/L,Final,,15.0,,1812,Metals in Water by ICP-AES,STORET,
2017-06-20,10:08:00,,,21OHIO_WQX-P11P18,,Water,Sulfate,30.4,mg/L,Final,,10.0,,1812,Sulfate in Water by Colorimetry,STORET,
2017-04-20,14:37:00,,,21OHIO_WQX-P11P05,,Water,Dissolved oxygen saturation,92.4,%,Final,,,,1812,,STORET,
2017-08-15,10:37:00,,,21OHIO_WQX-P11A07,,Water,Chromium,,,Final,,2.0,Below Reporting Limit,1812,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2017-10-30,11:39:00,,,21OHIO_WQX-P11S74,,Water,Calcium,91.6,mg/L,Final,,2.0,,1385;1822,Metals in Water by ICP-AES,STORET,
2017-10-30,11:39:00,,,21OHIO_WQX-P11S74,,Water,Dissolved oxygen saturation,94.6,%,Final,,,,1385;1822,,STORET,
2017-04-11,08:57:00,,,21OHIO_WQX-P11P05,,Water,"Alkalinity, total",221,mg/L,Final,,5.0,,1812,Alkalinity by Titration,STORET,
2017-08-29,09:46:00,,,21OHIO_WQX-P11P08,,Water,"Hardness, Ca, Mg",254,mg/L,Final,,10.0,,1812,Metals in Water by ICP-AES,STORET,
2017-07-25,09:37:00,,,21OHIO_WQX-P11Q07,,Water,Nitrite,,,Final,,0.02,Below Reporting Limit,1812,Nitrate-Nitrite Nitrogen by Colorimetry,STORET,
2017-08-29,10:27:00,,,21OHIO_WQX-P11A07,,Water,Arsenic,,,Final,,2.0,Below Reporting Limit,1812,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2017-07-25,09:01:00,,,21OHIO_WQX-P11P05,,Water,Total suspended solids,7.5,mg/L,Final,,5.0,,1812,2540 D ~ Total Suspended Solids in Water,STORET,
2017-07-24,13:34:00,,,21OHIO_WQX-P11P18,,Water,Total Kjeldahl nitrogen (Organic N & NH3),0.453,mg/L,Final,,0.2,,1812,351.2 ~ EPA; Total Kjeldahl Nitrogen by Colorimetry,STORET,
2017-07-17,15:33:00,,,21OHIO_WQX-P11P18,,Water,Arsenic,2.49,ug/L,Final,,2.0,,1771,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2017-05-04,12:43:00,,,21OHIO_WQX-P11P05,,Water,Potassium,4.17,mg/L,Final,,2.0,,1812,Metals in Water by ICP-AES,STORET,
2017-07-17,15:33:00,,,21OHIO_WQX-P11P18,,Water,Ammonia,0.0618,mg/L,Final,,0.05,,1771,350.1 ~ EPA; Ammonia Nitrogen by Colorimetry,STORET,
2017-09-14,15:01:00,,,21OHIO_WQX-P11S74,,Water,"Temperature, water",19.9,deg C,Final,,,,1385,,STORET,
2017-11-16,14:09:00,,,21OHIO_WQX-P11S74,,Water,Dissolved oxygen (DO),11.42,mg/L,Final,,,,1385,,STORET,
2017-08-22,10:54:00,,,21OHIO_WQX-P11S74,,Water,Chemical oxygen demand,,,Final,,20.0,Below Reporting Limit,1385;1822,5220 D ~ Chemical Oxygen Demand by Colorimetry- Closed Reflux,STORET,
2017-06-20,11:28:00,,,21OHIO_WQX-P11Q07,,Water,Chloride,79.5,mg/L,Final,,5.0,,1812,Chloride by Colorimetric Analysis I,STORET,
2017-05-02,14:24:00,,,21OHIO_WQX-P11P05,,Water,Nitrate + Nitrite,6.3,mg/L,Final,,0.1,,1812,Nitrate-Nitrite Nitrogen by Colorimetry,STORET,
2017-07-24,13:55:00,,,21OHIO_WQX-P11P08,,Water,Copper,,,Final,,2.0,Below Reporting Limit,1812,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2017-09-05,12:54:00,,,21OHIO_WQX-P11A03,,Water,Specific conductance,781,umho/cm,Final,,2.0,,1812,2510 B ~ Conductivity - Laboratory Method,STORET,
2017-07-11,10:24:00,,,21OHIO_WQX-P11P18,,Water,Total dissolved solids,306,mg/L,Final,,10.0,,1812,2540 C ~ Total Dissolved Solids in Water,STORET,
2017-07-10,14:10:00,,,21OHIO_WQX-P11A03,,Water,Dissolved oxygen saturation,87.8,%,Final,,,,1812,,STORET,
2017-02-08,12:01:00,,,21OHIO_WQX-P11P18,,Water,Total dissolved solids,406,mg/L,Final,,10.0,,1771,2540 C ~ Total Dissolved Solids in Water,STORET,
2017-08-22,11:25:00,,,21OHIO_WQX-P11P18,,Water,pH,7.89,,Final,,,,1771,,STORET,
2017-09-06,13:21:00,,,21OHIO_WQX-P11A07,,Water,Total dissolved solids,426,mg/L,Final,,10.0,,1812,2540 C ~ Total Dissolved Solids in Water,STORET,
2017-01-05,13:02:00,,,21OHIO_WQX-P11P18,,Water,pH,7.67,,Final,,,,1771,,STORET,
2017-07-25,09:01:00,,,21OHIO_WQX-P11P05,,Water,Aluminum,,,Final,,200.0,Below Reporting Limit,1812,Metals in Water by ICP-AES,STORET,
2017-06-20,10:08:00,,,21OHIO_WQX-P11P18,,Water,pH,7.83,,Final,,,,1812,,STORET,
2017-08-28,13:08:00,,,21OHIO_WQX-P11K05,,Water,Dissolved oxygen saturation,94.9,%,Final,,,,1812,,STORET,
2017-10-30,12:04:00,,,21OHIO_WQX-P11P18,,Water,Specific conductance,825,umho/cm,Final,,,,1771,,STORET,
2017-07-11,10:24:00,,,21OHIO_WQX-P11P18,,Water,Orthophosphate,0.0362,mg/L,Final,,0.01,,1812,Phosphorus by Colorimetry,STORET,
2017-10-30,12:04:00,,,21OHIO_WQX-P11P18,,Water,Specific conductance,796,umho/cm,Final,,2.0,,1771,2510 B ~ Conductivity - Laboratory Method,STORET,
2017-11-16,14:09:00,,,21OHIO_WQX-P11S74,,Water,Nitrite,,,Final,,0.02,Below Reporting Limit,1385,Nitrate-Nitrite Nitrogen by Colorimetry,STORET,
2017-07-11,11:33:00,,,21OHIO_WQX-P11Q07,,Water,Specific conductance,562,umho/cm,Final,,,,1812,,STORET,
2017-07-11,10:24:00,,,21OHIO_WQX-P11P18,,Water,Chemical oxygen demand,,,Final,,20.0,Below Reporting Limit,1812,5220 D ~ Chemical Oxygen Demand by Colorimetry- Closed Reflux,STORET,
2017-06-20,10:20:00,,,21OHIO_WQX-P11P08,,Water,Arsenic,2.5,ug/L,Final,,2.0,,1812,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2017-07-11,10:51:00,,,21OHIO_WQX-P11P05,,Water,Iron,8500,ug/L,Final,,50.0,,1812,Metals in Water by ICP-AES,STORET,
2017-08-15,09:37:00,,,21OHIO_WQX-P11P18,,Water,Total Kjeldahl nitrogen (Organic N & NH3),0.434,mg/L,Final,,0.2,,1812,351.2 ~ EPA; Total Kjeldahl Nitrogen by Colorimetry,STORET,
2017-06-20,10:43:00,,,21OHIO_WQX-P11P05,,Water,Sulfate,42.8,mg/L,Final,,10.0,,1812,Sulfate in Water by Colorimetry,STORET,
2017-06-22,11:31:00,,,21OHIO_WQX-P11S74,,Water,Magnesium,23.9,mg/L,Final,,1.0,,1385;1822,Metals in Water by ICP-AES,STORET,
2017-08-29,10:08:00,,,21OHIO_WQX-P11P05,,Water,Nickel,3.6,ug/L,Final,,2.0,,1812,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2017-07-24,13:55:00,,,21OHIO_WQX-P11P08,,Water,Lead,,,Final,,2.0,Below Reporting Limit,1812,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2017-11-15,09:47:00,,,21OHIO_WQX-P11P18,,Water,Chemical oxygen demand,,,Final,,20.0,Below Reporting Limit,1771,5220 D ~ Chemical Oxygen Demand by Colorimetry- Closed Reflux,STORET,
2017-09-06,12:30:00,,,21OHIO_WQX-P11P18,,Water,Selenium,,,Final,,2.0,Below Reporting Limit,1812,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2017-07-10,14:40:00,,,21OHIO_WQX-P11P05,,Water,Total Kjeldahl nitrogen (Organic N & NH3),0.592,mg/L,Final,,0.2,,1812,351.2 ~ EPA; Total Kjeldahl Nitrogen by Colorimetry,STORET,
2017-07-27,10:00:00,,,21OHIO_WQX-P11P18,,Water,Pheophytin a,1.43,ug/L,Final,,1.4,,1812,445.0 ~ EPA; Chlorophyll and Pheophytin in Algae by Fluorescence,STORET,
2017-09-06,13:54:00,,,21OHIO_WQX-P11Q07,,Water,Sulfate,115,mg/L,Final,,10.0,,1812,Sulfate in Water by Colorimetry,STORET,
2017-05-24,13:19:00,,,21OHIO_WQX-P11P05,,Water,Specific conductance,757,umho/cm,Final,,2.0,,1812,2510 B ~ Conductivity - Laboratory Method,STORET,
2017-12-07,13:21:00,,,21OHIO_WQX-P11S74,,Water,Total suspended solids,,,Final,,5.0,Below Reporting Limit,1385,2540 D ~ Total Suspended Solids in Water,STORET,
2017-07-25,09:01:00,,,21OHIO_WQX-P11P05,,Water,Cadmium,,,Final,,0.2,Below Reporting Limit,1812,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2017-11-07,10:59:00,,,21OHIO_WQX-P11P05,,Water,Zinc,35.2,ug/L,Final,,10.0,,1812,Metals in Water by ICP-AES,STORET,
2017-08-15,09:24:00,,,21OHIO_WQX-P11K10,,Water,Specific conductance,516,umho/cm,Final,,,,1812,,STORET,
2017-07-24,13:15:00,,,21OHIO_WQX-P11K09,,Water,Nitrate + Nitrite,0.595,mg/L,Final,,0.1,,1812,Nitrate-Nitrite Nitrogen by Colorimetry,STORET,
2017-06-20,10:20:00,,,21OHIO_WQX-P11P08,,Water,Calcium,64.8,mg/L,Final,,2.0,,1812,Metals in Water by ICP-AES,STORET,
2017-08-29,10:08:00,,,21OHIO_WQX-P11P05,,Water,Lead,,,Final,,2.0,Below Reporting Limit,1812,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2017-09-06,13:21:00,,,21OHIO_WQX-P11A07,,Water,Aluminum,,,Final,,200.0,Below Reporting Limit,1812,Metals in Water by ICP-AES,STORET,
2017-04-11,08:57:00,,,21OHIO_WQX-P11P05,,Water,Sulfate,52.7,mg/L,Final,,10.0,,1812,Sulfate in Water by Colorimetry,STORET,
2017-08-22,11:25:00,,,21OHIO_WQX-P11P18,,Water,Nitrite,,,Final,,0.02,Below Reporting Limit,1771,Nitrate-Nitrite Nitrogen by Colorimetry,STORET,
2017-08-14,13:00:00,,,21OHIO_WQX-P11K05,,Water,Chemical oxygen demand,,,Final,,20.0,Below Reporting Limit,1812,5220 D ~ Chemical Oxygen Demand by Colorimetry- Closed Reflux,STORET,
2017-08-15,09:24:00,,,21OHIO_WQX-P11K10,,Water,pH,8.04,,Final,,,,1812,,STORET,
2017-06-20,09:46:00,,,21OHIO_WQX-P11K09,,Water,Specific conductance,970,umho/cm,Final,,2.0,,1812,2510 B ~ Conductivity - Laboratory Method,STORET,
2017-07-10,13:48:00,,,21OHIO_WQX-P11K05,,Water,Total dissolved solids,312,mg/L,Final,,10.0,,1812,2540 C ~ Total Dissolved Solids in Water,STORET,
2017-10-30,11:39:00,,,21OHIO_WQX-P11S74,,Water,Specific conductance,1070,umho/cm,Final,,2.0,,1385;1822,2510 B ~ Conductivity - Laboratory Method,STORET,
2017-08-29,10:08:00,,,21OHIO_WQX-P11P05,,Water,Dissolved oxygen saturation,85.1,%,Final,,,,1812,,STORET,
2017-08-15,10:13:00,,,21OHIO_WQX-P11P05,,Water,Lead,,,Final,,2.0,Below Reporting Limit,1812,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2017-07-11,09:47:00,,,21OHIO_WQX-P11K10,,Water,Chemical oxygen demand,22,mg/L,Final,,20.0,,1812,5220 D ~ Chemical Oxygen Demand by Colorimetry- Closed Reflux,STORET,
2017-11-16,14:09:00,,,21OHIO_WQX-P11S74,,Water,Magnesium,19.8,mg/L,Final,,1.0,,1385,Metals in Water by ICP-AES,STORET,
2017-09-06,12:21:00,,,21OHIO_WQX-P11K10,,Water,Total Kjeldahl nitrogen (Organic N & NH3),0.681,mg/L,Final,,0.2,,1812,351.2 ~ EPA; Total Kjeldahl Nitrogen by Colorimetry,STORET,
2017-10-30,11:39:00,,,21OHIO_WQX-P11S74,,Water,Organic carbon,5.74,mg/L,Final,,2.0,,1385;1822,5310 C ~ Total Organic Carbon in Water- Ultraviolet Oxidation Method,STORET,
2017-11-16,14:09:00,,,21OHIO_WQX-P11S74,,Water,Calcium,88.1,mg/L,Final,,2.0,,1385,Metals in Water by ICP-AES,STORET,
2017-09-05,12:54:00,,,21OHIO_WQX-P11A03,,Water,Chemical oxygen demand,,,Final,,20.0,Below Reporting Limit,1812,5220 D ~ Chemical Oxygen Demand by Colorimetry- Closed Reflux,STORET,
2017-07-24,13:55:00,,,21OHIO_WQX-P11P08,,Water,Aluminum,,,Final,,200.0,Below Reporting Limit,1812,Metals in Water by ICP-AES,STORET,
2017-01-05,13:02:00,,,21OHIO_WQX-P11P18,,Water,Dissolved oxygen (DO),15.43,mg/L,Final,,,,1771,,STORET,
2017-05-24,12:31:00,,,21OHIO_WQX-P11P18,,Water,pH,8.01,,Final,,,,1771,,STORET,
2017-07-10,14:10:00,,,21OHIO_WQX-P11A03,,Water,Total dissolved solids,232,mg/L,Final,,10.0,,1812,2540 C ~ Total Dissolved Solids in Water,STORET,
2017-07-20,16:55:00,,,21OHIO_WQX-P11P05,,Water,Total dissolved solids,492,mg/L,Final,,10.0,,1812,2540 C ~ Total Dissolved Solids in Water,STORET,
2017-08-29,10:08:00,,,21OHIO_WQX-P11P05,,Water,Manganese,86.3,ug/L,Final,,10.0,,1812,Metals in Water by ICP-AES,STORET,
2017-07-10,13:48:00,,,21OHIO_WQX-P11K05,,Water,Orthophosphate,0.0648,mg/L,Final,,0.01,,1812,Phosphorus by Colorimetry,STORET,
2017-06-20,10:08:00,,,21OHIO_WQX-P11P18,,Water,Potassium,3.2,mg/L,Final,,2.0,,1812,Metals in Water by ICP-AES,STORET,
2017-10-30,11:39:00,,,21OHIO_WQX-P11S74,,Water,Strontium,3790,ug/L,Final,,30.0,,1385;1822,Metals in Water by ICP-AES,STORET,
2017-04-20,14:37:00,,,21OHIO_WQX-P11P05,,Water,Lead,,,Final,,2.0,Below Reporting Limit,1812,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2017-10-30,12:04:00,,,21OHIO_WQX-P11P18,,Water,"Hardness, Ca, Mg",239,mg/L,Final,,10.0,,1771,Metals in Water by ICP-AES,STORET,
2017-07-11,11:33:00,,,21OHIO_WQX-P11Q07,,Water,Zinc,18.8,ug/L,Final,,10.0,,1812,Metals in Water by ICP-AES,STORET,
2017-07-24,13:26:00,,,21OHIO_WQX-P11K10,,Water,Sulfate,33.1,mg/L,Final,,10.0,,1812,Sulfate in Water by Colorimetry,STORET,
2017-09-06,13:54:00,,,21OHIO_WQX-P11Q07,,Water,Total suspended solids,9.5,mg/L,Final,,5.0,,1812,2540 D ~ Total Suspended Solids in Water,STORET,
2017-09-05,12:42:00,,,21OHIO_WQX-P11K05,,Water,Nitrate + Nitrite,0.291,mg/L,Final,,0.1,,1812,Nitrate-Nitrite Nitrogen by Colorimetry,STORET,
2017-06-20,10:43:00,,,21OHIO_WQX-P11P05,,Water,Specific conductance,618,umho/cm,Final,,,,1812,,STORET,
2017-06-14,15:25:00,,,21OHIO_WQX-P11P05,,Water,pH,7.94,,Final,,,,1812,,STORET,
2017-07-12,08:41:00,,,21OHIO_WQX-P11P05,,Water,Selenium,,,Final,,2.0,Below Reporting Limit,1812,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2017-06-26,13:43:00,,,21OHIO_WQX-P11P05,,Water,Nitrate + Nitrite,2.87,mg/L,Final,,0.1,,1812,Nitrate-Nitrite Nitrogen by Colorimetry,STORET,
2017-08-29,09:35:00,,,21OHIO_WQX-P11P18,,Water,Chloride,142,mg/L,Final,,5.0,,1812,Chloride by Colorimetric Analysis I,STORET,
2017-04-05,09:21:00,,,21OHIO_WQX-P11P18,,Water,Sodium,62.2,mg/L,Final,,5.0,,1771,Metals in Water by ICP-AES,STORET,
2017-07-24,13:34:00,,,21OHIO_WQX-P11P18,,Water,Sulfate,39.8,mg/L,Final,,10.0,,1812,Sulfate in Water by Colorimetry,STORET,
2017-08-15,10:37:00,,,21OHIO_WQX-P11A07,,Water,"Alkalinity, total",191,mg/L,Final,,5.0,,1812,Alkalinity by Titration,STORET,
2017-07-11,09:31:00,,,21OHIO_WQX-P11K09,,Water,Dissolved oxygen saturation,99.9,%,Final,,,,1812,,STORET,
2017-01-05,13:02:00,,,21OHIO_WQX-P11P18,,Water,Potassium,3.5,mg/L,Final,,2.0,,1771,Metals in Water by ICP-AES,STORET,
2017-08-15,10:37:00,,,21OHIO_WQX-P11A07,,Water,"Total Phosphorus, mixed forms",0.0829,mg/L,Final,,0.01,,1812,Total Phosphorus After Block Digestion,STORET,
